soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
15-1121,Computer Systems Analysts,64,505210.0,505210.0,107530.0,69922.0,70312.0,37237.0,22976.0,18606.0,43144.0,140234.0,60213.0,61750.0,69922.0,70312.0,37237.0,22976.0,18606.0,43144.0,140234.0,60213.0,61750.0,0.13840185269491895,0.13917380891114586,0.07370598365036321,0.04547811801033234,0.03682824963876408,0.08539815126383088,0.2775756616060648,0.11918410166069555,0.12222640090259496
15-1122,Information Security Analysts,65,163690.0,163690.0,119860.0,7365.0,4375.0,4943.0,1653.0,852.0,2361.0,11740.0,6596.0,3213.0,7365.0,4375.0,4943.0,1653.0,852.0,2361.0,11740.0,6596.0,3213.0,0.04499358543588491,0.02672735047956503,0.030197324210397704,0.010098356649764799,0.005204960596249007,0.014423605595943552,0.07172093591544994,0.040295680860162504,0.01962856619219256
15-1131,Computer Programmers,71,132740.0,132740.0,102790.0,115623.0,121237.0,80984.0,71649.0,17282.0,47646.0,236860.0,152633.0,64928.0,115623.0,121237.0,80984.0,71649.0,17282.0,47646.0,236860.0,152633.0,64928.0,0.8710486665662197,0.913341871327407,0.6100949224047009,0.5397694741600121,0.1301943649239114,0.3589422932047612,1.7843905378936267,1.149864396564713,0.4891366581286726
15-1132,"Software Developers, Applications (#)",25,832868.3333333334,832868.3333333334,130793.3294978598,324634.3333333333,174844.16666666666,252007.0,111900.0,48764.0,60404.0,499478.5,363907.0,109168.0,326891.24448634684,175754.56985939827,253836.37454439938,112465.06282069207,48935.65362479004,60722.909780066766,502645.8143457451,366301.43736509146,109658.5634048568,0.3924885019677142,0.21102323479629423,0.3047737131852366,0.13503342403544225,0.058755569957784484,0.0729081744974497,0.6035117367640084,0.4398071372206789,0.13166374445523418
15-1133,"Software Developers, Systems Software (#)",25,832868.3333333334,832868.3333333334,130793.3294978598,156229.33333333334,81499.16666666667,125096.0,54739.0,21360.0,25490.0,237728.5,179835.0,46850.0,158486.2444863468,82409.56985939825,126925.3745443994,55304.062820692074,21531.653624790037,25808.909780066766,240895.81434574508,182229.43736509146,47340.5634048568,0.1902896750222786,0.09894669608769484,0.15239548613454235,0.06640192766046503,0.025852409994524986,0.030987983030611198,0.28923637110997347,0.21879741379500736,0.05684039302513619
15-1134,Web Developers (#),25,137295.0,137295.0,92600.12454932809,78818.0,93167.5,60904.0,51168.0,9826.5,39849.5,171985.5,112072.0,49676.0,77213.49696191329,91081.3238611222,59711.25497048253,50445.6514434959,9547.806199207831,38520.46886905468,168294.8208230355,110156.90641397843,48068.27506826252,0.5623911792994157,0.6633986952264992,0.43491208689670074,0.36742526270800757,0.06954227174484016,0.2805671646385861,1.225789874525915,0.8023373496047084,0.35010943638342634
15-1141,Database Administrators (#),25,111755.0,111755.0,112035.63598944119,66586.0,24711.0,46548.0,13934.0,9234.0,10091.0,91297.0,60482.0,19325.0,66586.0,24711.0,46548.0,13934.0,9234.0,10091.0,91297.0,60482.0,19325.0,0.595821216052973,0.22111762337255603,0.4165182765871773,0.12468345935304909,0.08262717551787392,0.09029573620867075,0.816938839425529,0.5412017359402264,0.17292291172654467
15-1142,Network and Computer Systems Administrators,70,325930.0,325930.0,97160.0,31854.0,61671.0,24954.0,43700.0,3758.0,16186.0,93525.0,68654.0,19944.0,31854.0,61671.0,24954.0,43700.0,3758.0,16186.0,93525.0,68654.0,19944.0,0.0977326419783389,0.18921547571564445,0.07656245206025834,0.13407786948117695,0.01153008314668794,0.04966097014696407,0.2869481176939834,0.21064032154143528,0.061191053293652015
15-1143,Computer Network Architects,69,173920.0,173920.0,129490.0,10839.0,6778.0,6918.0,2211.0,418.0,3086.0,17617.0,9129.0,3504.0,10839.0,6778.0,6918.0,2211.0,418.0,3086.0,17617.0,9129.0,3504.0,0.062321757129714814,0.03897194112235511,0.03977690892364306,0.012712741490340386,0.0024034038638454463,0.017743790248390064,0.10129369825206992,0.052489650413983444,0.02014719411223551
15-1151,Computer User Support Specialists,68,696830.0,696830.0,61580.0,5211.0,8349.0,3708.0,4481.0,574.0,3389.0,13560.0,8189.0,3963.0,5211.0,8349.0,3708.0,4481.0,574.0,3389.0,13560.0,8189.0,3963.0,0.007478151055494166,0.011981401489602916,0.005321240474721238,0.0064305497754115065,0.0008237303215992423,0.004863453066027582,0.019459552545097084,0.011751790250132744,0.005687183387626824
15-1152,Computer Network Support Specialists,67,168920.0,168920.0,76060.0,14623.0,8947.0,10449.0,4371.0,1697.0,3944.0,23570.0,14820.0,5641.0,14623.0,8947.0,10449.0,4371.0,1697.0,3944.0,23570.0,14820.0,5641.0,0.08656760596732181,0.05296590101823348,0.06185768411082169,0.025876154392611886,0.010046175704475491,0.023348330570684347,0.1395335069855553,0.08773383850343358,0.03339450627515984
15-1199,"Computer Occupations, All Other (#)",25,634846.6666666666,634846.6666666666,104765.58701838765,375424.0,270339.5,268653.0,139618.0,54183.5,120792.5,645763.5,408271.0,174976.0,377028.5030380867,272425.6761388778,269845.74502951745,140340.3485565041,54462.19380079217,122121.53113094531,649454.1791769646,410186.09358602157,176583.72493173747,0.5938890803628488,0.4291204324491129,0.4250565675116051,0.22106180267650577,0.0857879495323682,0.19236382191649215,1.0230095128119618,0.6461183701881109,0.27815177144886033
15-2011,Actuaries,72,25010.0,25010.0,127580.0,592.0,6787.0,350.0,1586.0,156.0,4874.0,7379.0,1936.0,5030.0,592.0,6787.0,350.0,1586.0,156.0,4874.0,7379.0,1936.0,5030.0,0.023670531787285086,0.27137145141943225,0.013994402239104359,0.06341463414634146,0.0062375049980008,0.19488204718112756,0.2950419832067173,0.07740903638544583,0.20111955217912836
15-2021,Mathematicians,73,2070.0,2070.0,113860.0,7146.0,5971.0,2470.0,2932.0,2957.0,2791.0,13117.0,5402.0,5748.0,7146.0,5971.0,2470.0,2932.0,2957.0,2791.0,13117.0,5402.0,5748.0,3.4521739130434783,2.8845410628019326,1.1932367149758454,1.4164251207729468,1.4285024154589372,1.3483091787439614,6.33671497584541,2.6096618357487924,2.7768115942028984
15-2031,Operations Research Analysts,74,105080.0,105080.0,95820.0,5061.0,11684.0,3515.0,4565.0,697.0,6551.0,16745.0,8080.0,7248.0,5061.0,11684.0,3515.0,4565.0,697.0,6551.0,16745.0,8080.0,7248.0,0.04816330414921964,0.11119147316330415,0.03345070422535211,0.04344309097830225,0.006633041492196422,0.0623429767795965,0.1593547773125238,0.07689379520365436,0.06897601827179292
15-2041,Statisticians,75,30780.0,30780.0,105510.0,39733.0,17090.0,31344.0,7371.0,3385.0,8106.0,56823.0,38715.0,11491.0,39733.0,17090.0,31344.0,7371.0,3385.0,8106.0,56823.0,38715.0,11491.0,1.2908706952566602,0.555230669265757,1.0183235867446394,0.2394736842105263,0.10997400909681611,0.2633528265107212,1.8461013645224171,1.2577972709551657,0.3733268356075374
15-2091,Mathematical Technicians,76,1920.0,1920.0,82160.0,1565.0,903.0,1280.0,470.0,52.0,265.0,2468.0,1750.0,317.0,1565.0,903.0,1280.0,470.0,52.0,265.0,2468.0,1750.0,317.0,0.8151041666666666,0.4703125,0.6666666666666666,0.24479166666666666,0.027083333333333334,0.13802083333333334,1.2854166666666667,0.9114583333333334,0.16510416666666666
15-2099,"Mathematical Science Occupations, All Other (#)",76,161550.0,161550.0,114846.84865366759,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-1011,"Architects, Except Landscape and Naval",77,107490.0,107490.0,96510.0,522.5,1781.0,388.0,622.5,8.0,830.0,2303.5,1010.5,838.0,607.5228086935754,2035.0011941724385,457.72581800812037,720.3295915930261,13.69190351086697,964.4712204442321,2642.5240028660137,1178.0554096011465,978.1631239550991,0.005651900722798171,0.0189320047834444,0.00425831070804838,0.006701363769588111,0.00012737839344001273,0.008972659972501927,0.02458390550624257,0.010959674477636492,0.00910003836594194
17-1012,Landscape Architects,78,18120.0,18120.0,77820.0,119.5,753.0,98.0,217.5,8.0,375.0,872.5,315.5,383.0,34.47719130642465,498.9988058275615,28.27418199187963,119.67040840697396,2.308096489133031,240.52877955576787,533.4759971339861,147.9445903988536,242.8368760449009,0.0019027147520101905,0.027538565443022158,0.0015603853196401562,0.006604327174777812,0.00012737839344001273,0.013274215207271957,0.029441280195032345,0.00816471249441797,0.01340159360071197
17-1021,Cartographers and Photogrammetrists,79,13270.0,13270.0,75300.0,491.0,274.0,395.0,122.0,0.0,18.0,765.0,517.0,18.0,491.0,274.0,395.0,122.0,0.0,18.0,765.0,517.0,18.0,0.03700075357950264,0.020648078372268275,0.029766390354182368,0.009193669932177845,0.0,0.0013564431047475508,0.05764883195177091,0.03896006028636021,0.0013564431047475508
17-1022,Surveyors,80,47770.0,47770.0,71060.0,119.0,185.0,62.0,42.0,0.0,42.0,304.0,104.0,42.0,119.0,185.0,62.0,42.0,0.0,42.0,304.0,104.0,42.0,0.002491103202846975,0.0038727234666108435,0.001297885702323634,0.0008792128951224618,0.0,0.0008792128951224618,0.0063638266694578186,0.0021770985974460958,0.0008792128951224618
17-2011,Aerospace Engineers,81,61580.0,61580.0,127090.0,303.0,482.0,253.0,206.0,0.0,202.0,785.0,459.0,202.0,303.0,482.0,253.0,206.0,0.0,202.0,785.0,459.0,202.0,0.004920428710620331,0.007827216628775576,0.004108476778174732,0.003345241961675869,0.0,0.0032802858070802208,0.012747645339395907,0.007453718739850601,0.0032802858070802208
17-2021,Agricultural Engineers,82,1500.0,1500.0,90710.0,0.0,413.0,0.0,95.0,0.0,212.0,413.0,95.0,212.0,0.0,413.0,0.0,95.0,0.0,212.0,413.0,95.0,212.0,0.0,0.2753333333333333,0.0,0.06333333333333334,0.0,0.14133333333333334,0.2753333333333333,0.06333333333333334,0.14133333333333334
17-2031,Biomedical Engineers,83,19210.0,19210.0,108060.0,164.0,818.0,105.0,80.0,0.0,639.0,982.0,185.0,639.0,164.0,818.0,105.0,80.0,0.0,639.0,982.0,185.0,639.0,0.008537220197813639,0.04258198854763144,0.005465903175429464,0.004164497657470068,0.0,0.033263925039042165,0.05111920874544508,0.009630400832899531,0.033263925039042165
17-2041,Chemical Engineers,84,20380.0,20380.0,117820.0,0.0,145.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.007114818449460255,0.0,0.0,0.0,0.0,0.007114818449460255,0.0,0.0
17-2051,Civil Engineers,85,307570.0,307570.0,97380.0,652.0,1103.0,479.0,112.0,31.0,450.0,1755.0,591.0,481.0,652.0,1103.0,479.0,112.0,31.0,450.0,1755.0,591.0,481.0,0.0021198426374483856,0.003586175504763143,0.0015573690541990442,0.000364144747537146,0.00010079006405046006,0.0014630815749260332,0.005706018142211529,0.0019215138017361902,0.0015638716389764931
17-2061,Computer Hardware Engineers,86,74640.0,74640.0,140830.0,8295.333333333332,8839.666666666666,6028.0,3336.0,1024.0,5071.0,17135.0,9364.0,6095.0,3781.511027306349,7018.860281203494,2369.250911201215,2205.8743586158553,680.6927504199282,4433.180439866466,10800.371308509842,4575.12526981707,5113.873190286394,0.050663331019645624,0.09403617740090427,0.03174237555199913,0.029553514986814782,0.009119677792335587,0.05939416452125491,0.14469950842054988,0.06129589053881391,0.06851384231359048
17-2071,Electrical Engineers,87,182210.0,182210.0,114050.0,1703.0,1749.0,1380.0,458.0,149.0,822.0,3452.0,1838.0,971.0,1703.0,1749.0,1380.0,458.0,149.0,822.0,3452.0,1838.0,971.0,0.009346358597222984,0.009598814554634762,0.0075736787223533285,0.0025135832281433512,0.000817737775094671,0.004511278195488722,0.018945173151857748,0.01008726195049668,0.005329015970583393
17-2072,"Electronics Engineers, Except Computer",88,106640.0,106640.0,118460.0,1126.0,1757.0,749.0,535.0,28.0,679.0,2883.0,1284.0,707.0,1126.0,1757.0,749.0,535.0,28.0,679.0,2883.0,1284.0,707.0,0.010558889722430609,0.016475993998499625,0.007023630907726932,0.005016879219804951,0.0002625656414103526,0.0063672168042010506,0.02703488372093023,0.012040510127531883,0.006629782445611403
17-2081,Environmental Engineers,89,45440.0,45440.0,101670.0,198.0,755.0,138.0,138.0,0.0,186.0,953.0,276.0,186.0,198.0,755.0,138.0,138.0,0.0,186.0,953.0,276.0,186.0,0.004357394366197183,0.01661531690140845,0.0030369718309859154,0.0030369718309859154,0.0,0.004093309859154929,0.020972711267605634,0.006073943661971831,0.004093309859154929
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",90,21520.0,21520.0,103570.0,119.0,162.0,105.0,17.0,0.0,31.0,281.0,122.0,31.0,119.0,162.0,105.0,17.0,0.0,31.0,281.0,122.0,31.0,0.005529739776951673,0.007527881040892193,0.004879182156133829,0.0007899628252788104,0.0,0.0014405204460966542,0.013057620817843866,0.00566914498141264,0.0014405204460966542
17-2112,Industrial Engineers,91,321400.0,321400.0,98560.0,729.0,1459.0,470.0,200.0,17.0,763.0,2188.0,670.0,780.0,729.0,1459.0,470.0,200.0,17.0,763.0,2188.0,670.0,780.0,0.002268201617921593,0.00453951462352209,0.001462352209085252,0.0006222775357809583,5.289359054138146e-05,0.002373988799004356,0.006807716241443684,0.00208462974486621,0.0024268823895457372
17-2121,Marine Engineers and Naval Architects,92,7450.0,7450.0,105560.0,225.0,613.0,179.0,210.0,0.0,205.0,838.0,389.0,205.0,225.0,613.0,179.0,210.0,0.0,205.0,838.0,389.0,205.0,0.030201342281879196,0.08228187919463087,0.024026845637583893,0.028187919463087248,0.0,0.027516778523489934,0.11248322147651006,0.05221476510067114,0.027516778523489934
17-2131,Materials Engineers,93,21510.0,21510.0,105420.0,8.0,49.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,11.814624098867148,64.735324407827,0.0,0.0,0.0,0.0,76.54994850669414,0.0,0.0,0.0005492619292825266,0.0030095455326744304,0.0,0.0,0.0,0.0,0.0035588074619569564,0.0,0.0
17-2141,Mechanical Engineers,94,277560.0,277560.0,100820.0,2511.0,2520.0,1825.0,799.0,188.0,1163.0,5031.0,2624.0,1351.0,2511.0,2520.0,1825.0,799.0,188.0,1163.0,5031.0,2624.0,1351.0,0.009046692607003892,0.009079118028534372,0.006575154921458423,0.002878656866983715,0.0006773310275255801,0.004190085026660902,0.018125810635538264,0.00945381178844214,0.004867416054186482
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",95,7390.0,7390.0,101290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-2161,Nuclear Engineers,96,12250.0,12250.0,124540.0,1572.0,744.0,714.0,203.0,473.0,303.0,2316.0,917.0,776.0,1572.0,744.0,714.0,203.0,473.0,303.0,2316.0,917.0,776.0,0.1283265306122449,0.06073469387755102,0.05828571428571429,0.01657142857142857,0.03861224489795918,0.02473469387755102,0.18906122448979593,0.07485714285714286,0.0633469387755102
17-2171,Petroleum Engineers,97,20540.0,20540.0,142800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-2199,"Engineers, All Other",98,150420.0,150420.0,111280.0,8869.0,15773.0,5317.0,4851.0,1133.0,7836.0,24642.0,10168.0,8969.0,8869.0,15773.0,5317.0,4851.0,1133.0,7836.0,24642.0,10168.0,8969.0,0.05896157425874219,0.10485972610025263,0.035347693125914105,0.03224970083765457,0.007532243052785534,0.05209413641802952,0.1638213003589948,0.06759739396356867,0.059626379470815054
17-3011,Architectural and Civil Drafters,99,105960.0,105960.0,61660.0,165.5,652.5,110.5,176.0,0.0,262.0,818.0,286.5,262.0,179.90732130191503,691.7013161005596,120.88667349672946,183.37118764284025,0.0,280.7630230908661,871.6086374024746,304.2578611395697,280.7630230908661,0.0016978795894857968,0.0065279474905677575,0.0011408708333024676,0.0017305699098040795,0.0,0.0026497076546891855,0.008225827080053554,0.0028714407431065466,0.0026497076546891855
17-3012,Electrical and Electronics Drafters,100,20930.0,20930.0,68640.0,1351.5,1082.5,864.5,395.0,0.0,262.0,2434.0,1259.5,262.0,1337.092678698085,1043.2986838994404,854.1133265032705,387.62881235715975,0.0,243.2369769091339,2380.3913625975256,1241.7421388604303,243.2369769091339,0.06388402669364954,0.049847046531268056,0.04080809013393552,0.01852024903760916,0.0,0.011621451357340367,0.11373107322491761,0.05932833917154468,0.011621451357340367
17-3013,Mechanical Drafters,101,47540.0,47540.0,65700.0,43.0,26.0,36.0,0.0,0.0,0.0,69.0,36.0,0.0,43.0,26.0,36.0,0.0,0.0,0.0,69.0,36.0,0.0,0.0009045014724442575,0.0005469078670593185,0.0007572570466975179,0.0,0.0,0.0,0.001451409339503576,0.0007572570466975179,0.0
17-3019,"Drafters, All Other",102,17980.0,17980.0,60370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-3021,Aerospace Engineering and Operations Technicians,103,9750.0,9750.0,77060.0,53.0,0.0,51.0,0.0,0.0,0.0,53.0,51.0,0.0,53.0,0.0,51.0,0.0,0.0,0.0,53.0,51.0,0.0,0.005435897435897436,0.0,0.005230769230769231,0.0,0.0,0.0,0.005435897435897436,0.005230769230769231,0.0
17-3022,Civil Engineering Technicians,104,62350.0,62350.0,61480.0,4953.0,2987.0,3882.0,1120.0,471.0,1576.0,7940.0,5002.0,2047.0,4953.0,2987.0,3882.0,1120.0,471.0,1576.0,7940.0,5002.0,2047.0,0.07943865276663993,0.04790697674418604,0.062261427425821976,0.017963111467522053,0.007554129911788292,0.025276663993584605,0.12734562951082598,0.08022453889334402,0.03283079390537289
17-3023,Electrical and Electronics Engineering Technicians,105,99050.0,99050.0,70810.0,1933.0,3261.0,1271.0,1230.0,196.0,1460.0,5194.0,2501.0,1656.0,1933.0,3261.0,1271.0,1230.0,196.0,1460.0,5194.0,2501.0,1656.0,0.01951539626451287,0.03292276627965674,0.012831903079252903,0.012417970721857647,0.001978798586572438,0.014740030287733468,0.05243816254416961,0.02524987380111055,0.016718828874305907
17-3024,Electro-Mechanical Technicians,106,14540.0,14540.0,65920.0,305.0,1139.0,86.0,297.0,0.0,401.0,1444.0,383.0,401.0,305.0,1139.0,86.0,297.0,0.0,401.0,1444.0,383.0,401.0,0.020976616231086657,0.07833562585969739,0.005914718019257221,0.02042640990371389,0.0,0.027579092159559834,0.09931224209078404,0.026341127922971115,0.027579092159559834
17-3025,Environmental Engineering Technicians,107,13400.0,13400.0,58020.0,1140.0,419.0,859.0,200.0,20.0,0.0,1559.0,1059.0,20.0,1140.0,419.0,859.0,200.0,20.0,0.0,1559.0,1059.0,20.0,0.08507462686567165,0.03126865671641791,0.0641044776119403,0.014925373134328358,0.0014925373134328358,0.0,0.11634328358208955,0.07902985074626866,0.0014925373134328358
17-3026,Industrial Engineering Technicians,108,66560.0,66560.0,63470.0,222.0,238.0,87.0,54.0,111.0,114.0,460.0,141.0,225.0,222.0,238.0,87.0,54.0,111.0,114.0,460.0,141.0,225.0,0.0033353365384615383,0.0035757211538461537,0.001307091346153846,0.000811298076923077,0.0016676682692307692,0.0017127403846153846,0.006911057692307692,0.002118389423076923,0.003380408653846154
17-3027,Mechanical Engineering Technicians,109,39610.0,39610.0,64530.0,2135.0,261.0,1224.0,68.0,571.0,0.0,2396.0,1292.0,571.0,2135.0,261.0,1224.0,68.0,571.0,0.0,2396.0,1292.0,571.0,0.053900530169149204,0.006589245140116132,0.030901287553648068,0.0017167381974248926,0.014415551628376672,0.0,0.06048977530926534,0.03261802575107296,0.014415551628376672
17-3029,"Engineering Technicians, Except Drafters, All Other (#)",110,45915.0,45915.0,69762.75182402265,4983.0,9881.0,3451.0,3534.0,447.0,4552.0,14864.0,6985.0,4999.0,4983.0,9881.0,3451.0,3534.0,447.0,4552.0,14864.0,6985.0,4999.0,0.1085266252858543,0.21520200370249373,0.07516062289012305,0.07696831100947403,0.009735380594576936,0.0991397146901884,0.32372862898834803,0.15212893389959709,0.10887509528476533
17-3031,Surveying and Mapping Technicians,111,56580.0,56580.0,51570.0,158.0,18.0,148.0,0.0,0.0,0.0,176.0,148.0,0.0,158.0,18.0,148.0,0.0,0.0,0.0,176.0,148.0,0.0,0.0027925061859314245,0.0003181336161187699,0.0026157652880876635,0.0,0.0,0.0,0.0031106398020501946,0.0026157652880876635,0.0
19-1011,Animal Scientists,112,2520.0,2520.0,85870.0,0.0,224.0,0.0,0.0,0.0,19.0,224.0,0.0,19.0,0.0,224.0,0.0,0.0,0.0,19.0,224.0,0.0,19.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.00753968253968254,0.08888888888888889,0.0,0.00753968253968254
19-1012,Food Scientists and Technologists,113,14720.0,14720.0,85730.0,807.0,2048.0,673.0,642.0,15.0,1137.0,2855.0,1315.0,1152.0,807.0,2048.0,673.0,642.0,15.0,1137.0,2855.0,1315.0,1152.0,0.05482336956521739,0.1391304347826087,0.04572010869565218,0.04361413043478261,0.0010190217391304348,0.07724184782608695,0.19395380434782608,0.08933423913043478,0.0782608695652174
19-1013,Soil and Plant Scientists,114,16010.0,16010.0,76410.0,546.0,2416.0,310.0,252.0,112.0,1904.0,2962.0,562.0,2016.0,546.0,2416.0,310.0,252.0,112.0,1904.0,2962.0,562.0,2016.0,0.03410368519675203,0.1509056839475328,0.019362898188632106,0.015740162398500936,0.006995627732667083,0.11892567145534041,0.1850093691442848,0.03510306058713304,0.12592129918800749
